League,Season,Last Name,First Name,Age,City,Country,Team Name,Position,Player Number,Number Of Appearances,Game Time,Number of Sub-ins,Number of Sub-outs,Number of Times Benched,Total Shots,Total Shots On Goal,Total Goals Scored,Number of Assists,Number of Goals Conceded,Number of Goals Saved,Total Passes,Number of Key Passes,Passing Accuracy,Total Tackles,Total Blocks,Number of Interceptions,Total Duels,Number of Duels Won,Total Dribble Attempts,Total Successful Dribbles,Total Dribbles Past,Total Fouls Drawn,Total Fouls Committed,Total Yellow Cards,Total Red Cards,Total YellowRed Cards,Number of Penalties Won,Number of Penalties Committed,Number of Penalties Scored,Number of Penalties Missed,Number of Penalties Saved
Championship,2022,Harding,Wesley Nathan Hylton,28.0,Leicester,England,Rotherham,Defender,,43.0,3154.0,10.0,4.0,12.0,8.0,2.0,1.0,3.0,0.0,,1032.0,10.0,16.0,46.0,20.0,56.0,304.0,146.0,46.0,19.0,,18.0,31.0,9.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Cooper,Jake Matthew,29.0,Bracknell,England,Millwall,Defender,,46.0,3993.0,1.0,2.0,1.0,31.0,11.0,3.0,3.0,0.0,,1675.0,27.0,26.0,35.0,31.0,50.0,442.0,272.0,,,,18.0,56.0,13.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Wallace,Murray,31.0,Glasgow,Scotland,Millwall,Defender,,37.0,3188.0,0.0,8.0,0.0,20.0,2.0,0.0,,0.0,,1389.0,26.0,24.0,60.0,14.0,41.0,358.0,220.0,44.0,27.0,,18.0,35.0,7.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Leonard,Ryan Ian,32.0,Plymouth,England,Millwall,Midfielder,,17.0,1007.0,7.0,3.0,9.0,2.0,2.0,0.0,1.0,0.0,,310.0,6.0,13.0,23.0,8.0,16.0,112.0,64.0,8.0,4.0,,12.0,10.0,1.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Mitchell,Billy James,23.0,,England,Millwall,Midfielder,,36.0,2999.0,2.0,6.0,3.0,13.0,5.0,0.0,1.0,0.0,,1446.0,19.0,33.0,57.0,6.0,41.0,259.0,127.0,25.0,15.0,,21.0,33.0,4.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Bradshaw,Thomas William,32.0,Shrewsbury,England,Millwall,Attacker,,41.0,3078.0,3.0,29.0,5.0,69.0,36.0,17.0,4.0,0.0,,470.0,29.0,6.0,12.0,3.0,3.0,599.0,183.0,26.0,11.0,,37.0,36.0,5.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Honeyman,George Christopher,30.0,Prudhoe,England,Millwall,Midfielder,,38.0,2151.0,12.0,22.0,14.0,10.0,6.0,1.0,3.0,0.0,,637.0,57.0,12.0,72.0,1.0,18.0,290.0,132.0,22.0,5.0,,38.0,36.0,4.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Watmore,Duncan,30.0,Manchester,England,Millwall,Attacker,,16.0,608.0,10.0,6.0,12.0,21.0,13.0,3.0,2.0,0.0,,141.0,11.0,5.0,2.0,,,106.0,36.0,32.0,14.0,,14.0,10.0,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Watmore,Duncan,30.0,Manchester,England,Middlesbrough,Attacker,,21.0,844.0,11.0,10.0,13.0,21.0,13.0,5.0,2.0,0.0,,141.0,11.0,5.0,2.0,,,106.0,36.0,32.0,14.0,,14.0,10.0,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Flemming,Zian,26.0,Amsterdam,Netherlands,Millwall,Midfielder,,43.0,3608.0,3.0,15.0,3.0,93.0,44.0,15.0,3.0,0.0,,945.0,42.0,15.0,39.0,3.0,26.0,406.0,203.0,73.0,37.0,,45.0,64.0,3.0,0.0,0.0,,,1.0,0.0,
Championship,2022,Campbell,Allan,26.0,Glasgow,Scotland,Luton,Midfielder,,43.0,3273.0,5.0,18.0,11.0,17.0,12.0,3.0,2.0,0.0,,746.0,15.0,13.0,72.0,8.0,36.0,322.0,134.0,37.0,18.0,,21.0,44.0,5.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Fisher,Andrew Lee,26.0,Wigan,England,Swansea,Goalkeeper,,26.0,2279.0,1.0,0.0,21.0,,,0.0,,35.0,58.0,732.0,1.0,19.0,,,,14.0,12.0,,,,8.0,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Championship,2022,Cabango,Benjamin George,24.0,Cardiff,Wales,Swansea,Defender,,43.0,3747.0,1.0,2.0,3.0,26.0,10.0,2.0,,0.0,,3142.0,10.0,66.0,53.0,22.0,40.0,310.0,176.0,10.0,8.0,,24.0,35.0,10.0,0.0,1.0,,,0.0,0.0,
Championship,2022,Longman,Ryan James,24.0,Redhill,England,Hull City,Attacker,,37.0,1877.0,18.0,16.0,18.0,26.0,11.0,2.0,1.0,0.0,,546.0,14.0,11.0,21.0,1.0,10.0,223.0,93.0,36.0,20.0,,13.0,30.0,2.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Emakhu,Aidomo,21.0,,Republic of Ireland,Millwall,Attacker,,1.0,3.0,1.0,0.0,1.0,,,0.0,,0.0,,1.0,,,1.0,,,3.0,2.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Norton-Cuffy,Brooke Dion Nelson,20.0,London,England,Coventry,Defender,,24.0,1575.0,7.0,11.0,7.0,2.0,1.0,0.0,,0.0,,400.0,4.0,13.0,37.0,2.0,8.0,231.0,105.0,88.0,43.0,,13.0,15.0,4.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Norton-Cuffy,Brooke Dion Nelson,20.0,London,England,Rotherham,Defender,,20.0,1295.0,6.0,8.0,7.0,2.0,1.0,0.0,,0.0,,400.0,4.0,13.0,37.0,2.0,8.0,231.0,105.0,88.0,43.0,,13.0,15.0,4.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Kouakou Esse,Romain Joy,19.0,,England,Millwall,Midfielder,,12.0,161.0,12.0,0.0,21.0,2.0,,0.0,,0.0,,79.0,1.0,6.0,5.0,1.0,,49.0,18.0,16.0,7.0,,3.0,4.0,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Meïté,Yakou,28.0,Paris,France,Reading,Attacker,,27.0,1421.0,11.0,13.0,14.0,30.0,14.0,4.0,3.0,0.0,,202.0,13.0,5.0,13.0,,,259.0,126.0,33.0,11.0,,26.0,25.0,3.0,0.0,0.0,,,0.0,1.0,
Championship,2022,Ng,Perry Tian Hee,28.0,Liverpool,England,Cardiff,Defender,,43.0,3721.0,1.0,4.0,2.0,16.0,7.0,2.0,2.0,0.0,1.0,1843.0,24.0,33.0,68.0,17.0,42.0,322.0,182.0,26.0,13.0,,36.0,25.0,7.0,0.0,1.0,,,0.0,0.0,
Championship,2022,Wintle,Ryan Frank,27.0,Newcastle-under-Lyme,England,Cardiff,Midfielder,,45.0,3958.0,1.0,2.0,1.0,21.0,6.0,2.0,3.0,0.0,,1875.0,56.0,35.0,46.0,20.0,33.0,212.0,114.0,30.0,19.0,,17.0,22.0,6.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Etete,Kion Reece,23.0,Derby,England,Cardiff,Attacker,,28.0,1215.0,16.0,7.0,20.0,27.0,13.0,3.0,1.0,0.0,,284.0,6.0,6.0,20.0,3.0,6.0,315.0,154.0,37.0,23.0,,29.0,26.0,4.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Ralls,Joseph William,31.0,Aldershot,England,Cardiff,Midfielder,,41.0,2503.0,11.0,16.0,14.0,16.0,7.0,1.0,2.0,0.0,,1108.0,46.0,22.0,50.0,8.0,26.0,221.0,105.0,13.0,7.0,,17.0,47.0,7.0,0.0,0.0,,,0.0,1.0,
Championship,2022,Ahearne-Grant,Karlan Laughton,27.0,London,England,West Brom,Attacker,,31.0,1717.0,13.0,11.0,18.0,32.0,18.0,3.0,,0.0,,392.0,6.0,10.0,5.0,1.0,3.0,189.0,60.0,22.0,9.0,,24.0,9.0,1.0,0.0,0.0,,,1.0,1.0,
Championship,2022,Šarkić,Matija,27.0,Grimsby,England,Stoke City,Goalkeeper,,8.0,676.0,0.0,1.0,0.0,,,0.0,,6.0,16.0,248.0,,20.0,1.0,,1.0,4.0,3.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Championship,2022,O'Dowda,Callum Joshua Ryan,29.0,Oxford,England,Cardiff,Midfielder,,39.0,3083.0,3.0,17.0,3.0,18.0,11.0,3.0,3.0,0.0,,1121.0,25.0,20.0,67.0,5.0,36.0,446.0,237.0,61.0,34.0,,41.0,24.0,6.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Sawyers,Romaine Theodore,33.0,Birmingham,England,Cardiff,Midfielder,,37.0,2044.0,15.0,12.0,19.0,13.0,4.0,3.0,,0.0,,973.0,33.0,22.0,30.0,6.0,17.0,175.0,79.0,29.0,14.0,,18.0,20.0,2.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Robinson,Callum Jack,29.0,Northampton,England,Cardiff,Attacker,,22.0,1556.0,3.0,5.0,3.0,43.0,16.0,5.0,6.0,0.0,,375.0,24.0,13.0,5.0,,6.0,141.0,47.0,47.0,22.0,,10.0,6.0,2.0,1.0,0.0,,,0.0,2.0,
Championship,2022,Robinson,Callum Jack,29.0,Northampton,England,West Brom,Attacker,,4.0,75.0,4.0,0.0,5.0,43.0,16.0,0.0,6.0,0.0,,375.0,24.0,13.0,5.0,,6.0,141.0,47.0,47.0,22.0,,10.0,6.0,0.0,0.0,0.0,,,0.0,2.0,
Championship,2022,Trueman,Connal,28.0,Birmingham,England,Millwall,Goalkeeper,,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Championship,2022,Hutchinson,Shaun Matthew,34.0,Newcastle upon Tyne,England,Millwall,Defender,,28.0,1954.0,6.0,3.0,11.0,12.0,3.0,0.0,,0.0,,851.0,6.0,24.0,45.0,18.0,43.0,223.0,136.0,,,,13.0,21.0,3.0,0.0,0.0,,,0.0,0.0,
Championship,2022,McNamara,Danny John,26.0,London,England,Millwall,Defender,,42.0,3585.0,2.0,5.0,6.0,5.0,,0.0,1.0,0.0,,1345.0,19.0,22.0,69.0,8.0,51.0,299.0,166.0,23.0,12.0,,34.0,28.0,9.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Bialkowski,Bartosz Marek,37.0,Braniewo,Poland,Millwall,Goalkeeper,,10.0,900.0,0.0,0.0,36.0,,,0.0,,13.0,33.0,238.0,,11.0,,,,3.0,1.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,1.0
Championship,2022,Tanner,Ollie Anthony,22.0,Bromley,England,Cardiff,Attacker,,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Kamani Wilson-Esbrand,Joshua Darius,22.0,,England,Coventry,Defender,,14.0,640.0,9.0,3.0,17.0,3.0,1.0,0.0,,0.0,,193.0,11.0,11.0,11.0,1.0,3.0,101.0,44.0,33.0,18.0,,9.0,13.0,2.0,0.0,1.0,,,0.0,0.0,
Championship,2022,Colwill,Rubin James,22.0,Neath,Wales,Cardiff,Midfielder,,20.0,590.0,16.0,4.0,19.0,9.0,2.0,0.0,1.0,0.0,,238.0,12.0,9.0,9.0,1.0,1.0,90.0,34.0,21.0,10.0,,7.0,11.0,1.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Luthra,Rohan Vir,22.0,,England,Cardiff,Goalkeeper,,1.0,0.0,1.0,0.0,8.0,,,0.0,,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Championship,2022,Semenyo,Jai Erlom,21.0,,England,Cardiff,Defender,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Colwill,Joel William,20.0,,Wales,Cardiff,Midfielder,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Freeman,Luke Anthony,32.0,Dartford,England,Luton,Midfielder,,26.0,983.0,16.0,9.0,19.0,17.0,7.0,2.0,1.0,0.0,,275.0,15.0,9.0,22.0,3.0,10.0,174.0,66.0,38.0,22.0,,17.0,16.0,2.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Naylor,Thomas Keith,33.0,Sutton-in-Ashfield,England,Wigan,Midfielder,,36.0,2001.0,14.0,10.0,22.0,19.0,8.0,2.0,1.0,0.0,,796.0,11.0,17.0,34.0,9.0,39.0,202.0,109.0,7.0,4.0,,31.0,26.0,4.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Pereira Greives,Dion Enrico,25.0,Watford,England,Luton,Midfielder,,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Chapman,Jacob Anthony,24.0,,Australia,Huddersfield,Goalkeeper,,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,1.0
Championship,2022,Chapman,Jacob Anthony,24.0,,Australia,Huddersfield,Goalkeeper,,0.0,0.0,0.0,0.0,6.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,1.0
Championship,2022,George,Kai Adan,22.0,Birmingham,England,Birmingham,Attacker,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Tetek,Dejan,22.0,,England,Reading,Midfielder,,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Gordon,Kyron Silveria,22.0,,England,Sheffield Utd,Defender,,1.0,75.0,0.0,1.0,7.0,1.0,1.0,0.0,,0.0,,22.0,,15.0,1.0,,2.0,6.0,3.0,1.0,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Stott,Jack Patrick John,21.0,,England,Middlesbrough,Midfielder,,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Hull,Jake Matthew,23.0,Sheffield,England,Rotherham,Defender,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Hull,Jake Matthew,23.0,Sheffield,England,Rotherham,Defender,,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Hull,Jake Matthew,23.0,Sheffield,England,Rotherham,Defender,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Campbell,Tate,22.0,Birmingham,England,Birmingham,Midfielder,,1.0,2.0,1.0,0.0,1.0,,,0.0,,0.0,,4.0,,3.0,1.0,,,1.0,1.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Lawless,Conor,23.0,,England,Luton,Attacker,,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Roberts,Mitchell,24.0,Stourbridge,England,Birmingham,Defender,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Wood,Callum Jake,21.0,,England,Bristol City,Defender,,0.0,0.0,0.0,0.0,5.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Wesley Nkongape Kadji,Dylan,21.0,,England,Bristol City,Midfielder,,2.0,25.0,2.0,0.0,7.0,,,0.0,,0.0,,11.0,,4.0,,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Topalloj,Besart,23.0,London,England,Millwall,Defender,,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Pettit,Casey,22.0,,England,Luton,Midfielder,,0.0,0.0,0.0,0.0,8.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Taylor-Clarke,Omar,21.0,,Wales,Bristol City,Midfielder,,6.0,195.0,3.0,3.0,10.0,2.0,2.0,0.0,,0.0,,50.0,,9.0,3.0,,2.0,18.0,9.0,,,,4.0,2.0,1.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Leeson,Harry Richard,21.0,,Wales,Bristol City,Defender,,0.0,0.0,0.0,0.0,4.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Nee,Harrison,21.0,,England,Coventry,Attacker,,0.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Watson,Tom,20.0,,England,Wigan,Goalkeeper,,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Championship,2022,Woodburn,Benjamin Luke,25.0,Nottingham,England,Preston,Midfielder,,38.0,1293.0,26.0,11.0,30.0,25.0,5.0,1.0,2.0,0.0,,427.0,15.0,9.0,36.0,1.0,18.0,185.0,88.0,28.0,15.0,,22.0,25.0,3.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Riis Jakobsen,Emil,26.0,Hobro,Denmark,Preston,Attacker,,24.0,1649.0,6.0,6.0,6.0,28.0,15.0,5.0,,0.0,,328.0,17.0,8.0,10.0,2.0,6.0,191.0,62.0,30.0,11.0,,13.0,28.0,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Moir-Pring,Cameron Lewis,26.0,Cheltenham,England,Bristol City,Defender,,32.0,2671.0,3.0,0.0,7.0,10.0,4.0,1.0,6.0,0.0,,1235.0,16.0,28.0,74.0,14.0,29.0,429.0,243.0,80.0,48.0,,41.0,28.0,8.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Brady,Robert,32.0,Dublin,Republic of Ireland,Preston,Midfielder,,34.0,2105.0,10.0,14.0,13.0,18.0,7.0,0.0,5.0,0.0,,987.0,41.0,20.0,69.0,1.0,28.0,269.0,126.0,22.0,10.0,,12.0,54.0,7.0,0.0,1.0,,,0.0,0.0,
Championship,2022,Holmes,Duane Octavious,30.0,Columbus,USA,Huddersfield,Midfielder,,27.0,1640.0,7.0,17.0,7.0,21.0,12.0,2.0,2.0,0.0,,500.0,28.0,14.0,36.0,3.0,12.0,157.0,73.0,30.0,15.0,,15.0,22.0,5.0,0.0,0.0,,,0.0,0.0,
Championship,2022,O’Leary,Max Edward,28.0,Bath,England,Bristol City,Goalkeeper,,33.0,2970.0,0.0,0.0,13.0,,,0.0,,34.0,73.0,1075.0,1.0,18.0,,,,34.0,33.0,,,,7.0,,0.0,0.0,0.0,,,0.0,0.0,1.0
Championship,2022,Storey,Jordan Ben,27.0,South Petherton,England,Preston,Defender,,44.0,3706.0,1.0,5.0,1.0,7.0,5.0,2.0,,0.0,,1614.0,9.0,29.0,43.0,28.0,89.0,377.0,250.0,16.0,14.0,,28.0,26.0,10.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Browne,Alan James,29.0,Cork,Republic of Ireland,Preston,Midfielder,,36.0,2640.0,5.0,15.0,6.0,25.0,14.0,1.0,2.0,0.0,,1000.0,25.0,20.0,75.0,14.0,25.0,402.0,206.0,53.0,22.0,,30.0,30.0,5.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Ledson,Ryan Graham,27.0,Liverpool,England,Preston,Midfielder,,40.0,2185.0,16.0,13.0,22.0,9.0,3.0,1.0,,0.0,,906.0,14.0,16.0,45.0,11.0,50.0,202.0,118.0,8.0,4.0,,28.0,32.0,6.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Potts,Bradley Michael,30.0,Hexham,England,Preston,Midfielder,,39.0,3146.0,3.0,9.0,8.0,23.0,9.0,4.0,2.0,0.0,,1252.0,26.0,24.0,66.0,5.0,22.0,318.0,189.0,23.0,14.0,,31.0,20.0,7.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Keane,William David,31.0,Stockport,England,Wigan,Attacker,,43.0,3287.0,5.0,20.0,6.0,54.0,24.0,12.0,2.0,0.0,,762.0,22.0,14.0,43.0,7.0,12.0,390.0,157.0,59.0,38.0,,22.0,44.0,3.0,0.0,0.0,,,2.0,0.0,
Championship,2022,Whatmough,Jack David Vincent,28.0,Gosport,England,Wigan,Defender,,37.0,3052.0,0.0,6.0,2.0,14.0,4.0,1.0,1.0,0.0,,1686.0,6.0,36.0,46.0,26.0,34.0,257.0,175.0,5.0,3.0,,14.0,16.0,3.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Whiteman,Benjamin,28.0,Rochdale,England,Preston,Midfielder,,36.0,2977.0,1.0,6.0,1.0,22.0,13.0,3.0,2.0,0.0,,1379.0,29.0,30.0,70.0,20.0,58.0,234.0,124.0,8.0,6.0,,9.0,43.0,5.0,1.0,0.0,,,1.0,0.0,
Championship,2022,Evans,Chedwyn Michael,36.0,Saint Asaph,Wales,Preston,Attacker,,26.0,1299.0,12.0,8.0,14.0,32.0,17.0,9.0,1.0,0.0,,351.0,15.0,9.0,7.0,2.0,3.0,239.0,90.0,23.0,9.0,,33.0,28.0,6.0,1.0,0.0,,,0.0,0.0,
Championship,2022,McCann,Alistair Edward,25.0,Edinburgh,Scotland,Preston,Midfielder,,31.0,1896.0,10.0,8.0,12.0,15.0,5.0,0.0,,0.0,,779.0,15.0,19.0,77.0,11.0,21.0,262.0,135.0,12.0,5.0,,28.0,25.0,5.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Bajić,Stefan,23.0,Saint-Étienne,France,Bristol City,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Seary,Joshua David,20.0,Liverpoo,England,Preston,Defender,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Mawene,Noah Beaumont,19.0,,England,Preston,Midfielder,,1.0,0.0,1.0,0.0,3.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Cross-Adair,Finlay Douglas,19.0,,England,Preston,Attacker,,4.0,57.0,4.0,0.0,7.0,,,0.0,,0.0,,8.0,,1.0,1.0,,,11.0,4.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Kamara,Kaedyn,19.0,,England,Preston,Midfielder,,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Boyle,William Sam Douglas,29.0,Garforth,England,Huddersfield,Defender,,16.0,802.0,8.0,1.0,12.0,4.0,,0.0,1.0,0.0,,431.0,2.0,24.0,10.0,8.0,9.0,89.0,52.0,,,,6.0,14.0,3.0,0.0,1.0,,,0.0,0.0,
Championship,2022,Isaac Rowe,Aaron Kevin,24.0,,England,Huddersfield,Midfielder,,1.0,23.0,1.0,0.0,1.0,,,0.0,,0.0,,11.0,,5.0,5.0,,,9.0,6.0,,,,1.0,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Malone,Scott Liam,33.0,Rowley Regis,England,Millwall,Defender,,33.0,1431.0,19.0,3.0,25.0,10.0,6.0,0.0,4.0,0.0,,565.0,29.0,13.0,49.0,4.0,18.0,150.0,94.0,27.0,17.0,,13.0,12.0,1.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Evans,George,30.0,Cheadle,England,Millwall,Midfielder,,11.0,66.0,11.0,0.0,32.0,1.0,,0.0,,0.0,,74.0,1.0,5.0,,,,10.0,7.0,1.0,1.0,,2.0,1.0,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Flint,Aden,35.0,Birmingham,England,Stoke City,Defender,,9.0,810.0,0.0,0.0,13.0,9.0,2.0,0.0,2.0,0.0,,427.0,4.0,34.0,5.0,14.0,12.0,72.0,51.0,1.0,,,3.0,4.0,1.0,0.0,0.0,,,0.0,0.0,
Championship,2022,McClean,James Joseph,35.0,Derry,Northern Ireland,Wigan,Midfielder,,46.0,4010.0,1.0,9.0,1.0,34.0,11.0,3.0,8.0,0.0,,1499.0,73.0,23.0,118.0,7.0,44.0,471.0,249.0,65.0,42.0,,22.0,63.0,9.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Wood,Richard Mark,39.0,Wakefield,England,Rotherham,Defender,,28.0,1965.0,7.0,2.0,11.0,14.0,6.0,4.0,2.0,0.0,,568.0,5.0,13.0,19.0,13.0,19.0,178.0,103.0,1.0,,,10.0,19.0,2.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Bass,Alexander Michael,26.0,Southampton,England,Sunderland,Goalkeeper,,0.0,0.0,0.0,0.0,48.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,1.0
Championship,2022,Cannon,Andy,28.0,Ashton-under-Lyne,England,Hull City,Midfielder,,5.0,189.0,4.0,1.0,6.0,1.0,,0.0,,0.0,,55.0,2.0,10.0,1.0,1.0,2.0,17.0,5.0,4.0,2.0,,,2.0,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Smith,Tyler,26.0,Sheffield,England,Hull City,Attacker,,14.0,468.0,9.0,5.0,14.0,6.0,4.0,3.0,,0.0,,66.0,1.0,4.0,5.0,,4.0,55.0,24.0,7.0,2.0,,15.0,5.0,1.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Masterson,Conor Ciaran,26.0,Dublin,Republic of Ireland,QPR,Defender,,1.0,2.0,1.0,0.0,10.0,,,0.0,,0.0,,3.0,,2.0,,,,1.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Stirk,Ryan William,24.0,Birmingham,Wales,Birmingham,Midfielder,,1.0,23.0,1.0,0.0,1.0,,,0.0,,0.0,,9.0,,7.0,1.0,,1.0,1.0,1.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Orcel Lo-Tutala,Thimothée Jacques,21.0,Gonesse,France,Hull City,Goalkeeper,,0.0,0.0,0.0,0.0,12.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Championship,2022,Scott Richards,Rico Dean,21.0,,England,West Brom,Midfielder,,1.0,10.0,1.0,0.0,1.0,,,0.0,,0.0,,2.0,,2.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Aduraoluwatimileyin Olaofe,Isaac Tanitoluwaloba,25.0,Lewisham,England,Millwall,Attacker,,2.0,10.0,2.0,0.0,4.0,1.0,1.0,0.0,,0.0,,4.0,,1.0,,,,5.0,3.0,,,,1.0,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Faal,Modou Lamin,21.0,,Gambia,West Brom,Attacker,,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,,0.0,,3.0,,2.0,,,,2.0,1.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Championship,2022,Tomkinson,Jonathan Robert,22.0,,USA,Norwich,Defender,,1.0,90.0,0.0,0.0,4.0,,,0.0,,0.0,,43.0,,39.0,,1.0,,2.0,2.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,
