League,Season,Last Name,First Name,Age,Country,Team Name,Position,Number Of Appearances,Game Time,Number of Sub-ins,Number of Sub-outs,Number of Times Benched,Total Shots,Total Shots On Goal,Total Goals Scored,Number of Assists,Number of Goals Conceded,Number of Goals Saved,Total Passes,Number of Key Passes,Passing Accuracy,Total Tackles,Total Blocks,Number of Interceptions,Total Duels,Number of Duels Won,Total Dribble Attempts,Total Successful Dribbles,Total Fouls Drawn,Total Fouls Committed,Total Yellow Cards,Total Red Cards,Total YellowRed Cards,Number of Penalties Scored,Number of Penalties Missed,Number of Penalties Saved,Goals Per Appearance,Number of Substituions per Game,Avg Minutes per Appearance,Yellow Card Rate,Red Card Rate,YellowRed Card Rate
League One,2022,Cochrane,Harry Ross,23,Scotland,Queen of the South,Midfielder,27,1562.0,9,9,12,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,57.851851851851855,0.1382842509603073,0.0,0.0
League One,2022,Brown,Jack,23,Scotland,Peterhead,Attacker,32,2254.0,7,14,9,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.03125,0.65625,70.4375,0.05678793256433008,0.0,0.0
League One,2022,Todd,Josh,30,England,Queen of the South,Midfielder,31,2661.0,2,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.12903225806451613,0.16129032258064516,85.83870967741936,0.023299511461856444,0.0,0.0
League One,2022,Irving,Ross,23,Scotland,Queen of the South,Attacker,12,312.0,9,3,29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0
League One,2022,Church,Daniel,24,Scotland,Alloa Athletic,Defender,27,2075.0,4,3,6,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.07407407407407407,0.25925925925925924,76.85185185185185,0.013012048192771086,0.0,0.0
League One,2022,Botterill,Gordon,27,Germany,Queen of the South,Goalkeeper,3,254.0,0,1,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,84.66666666666667,0.011811023622047244,0.0,0.0
League One,2022,Crawford McGuffie,Craig,27,Scotland,Falkirk,Midfielder,28,973.0,16,12,23,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.14285714285714285,1.0,34.75,0.02877697841726619,0.0,0.0
League One,2022,Logan,Cammy,22,Scotland,Queen of the South,Defender,13,941.0,3,2,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.38461538461538464,72.38461538461539,0.027630180658873536,0.0,0.0
League One,2022,Logan,Cammy,22,Scotland,Kelty Hearts,Defender,14,1039.0,3,3,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.42857142857142855,74.21428571428571,0.06737247353224254,0.0,0.0
League One,2022,Doherty,Kyle,23,Scotland,Kelty Hearts,Attacker,11,353.0,7,3,17,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,32.09090909090909,0.06232294617563739,0.0,0.0
League One,2022,Doherty,Kyle,23,Scotland,Clyde,Attacker,1,71.0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,71.0,0.0,0.0,0.0
League One,2022,Newman,Jack Callum,22,England,Peterhead,Goalkeeper,5,450.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
League One,2022,McKechnie,Kieran,23,Scotland,Queen of the South,Midfielder,20,1368.0,5,11,19,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.05,0.8,68.4,0.043859649122807015,0.0,0.0
League One,2022,Cowie,Charlie,20,Scotland,Queen of the South,Goalkeeper,2,180.0,0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
League One,2022,Brydon,Jack,21,Scotland,Queen of the South,Defender,13,1096.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.07692307692307693,0.0,84.3076923076923,0.023722627737226276,0.011861313868613138,0.0
League One,2022,Brydon,Jack,21,Scotland,Edinburgh City,Defender,15,999.0,5,1,8,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.06666666666666667,0.4,66.6,0.015015015015015017,0.015015015015015017,0.0
League One,2022,Gibson,Lewis,19,Scotland,Queen of the South,Attacker,24,1366.0,9,12,17,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.125,0.875,56.916666666666664,0.08784773060029283,0.0,0.0
League One,2022,Johnstone,Ben,20,Scotland,Queen of the South,Midfielder,0,0.0,0,0,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,Burns,Jay,19,Scotland,Queen of the South,Defender,0,0.0,0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,Currie,Lewis,0,Scotland,Queen of the South,Defender,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,Gardyne,Michael,38,Scotland,Montrose,Attacker,30,2110.0,6,10,6,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,0.0,0.1,0.5333333333333333,70.33333333333333,0.1279620853080569,0.0,0.0
League One,2022,Pires Machado,Matheus,23,Brazil,Montrose,Midfielder,12,588.0,5,4,6,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.08333333333333333,0.75,49.0,0.0,0.0,0.0
League One,2022,McCarthy,Andrew,26,Scotland,Peterhead,Midfielder,23,1888.0,2,4,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,0.0,0.0,0.2608695652173913,82.08695652173913,0.09745762711864407,0.0,0.0
League One,2022,O’Keefe,Conor Peter,26,Scotland,Peterhead,Midfielder,16,890.0,5,9,5,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.1875,0.875,55.625,0.017977528089887642,0.017977528089887642,0.0
League One,2022,Brown,Jason,28,Scotland,Peterhead,Defender,32,2767.0,1,4,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.09375,0.15625,86.46875,0.11564871702204553,0.0,0.0
League One,2022,McKenzie,Stuart,36,Scotland,Peterhead,Goalkeeper,14,1260.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
League One,2022,McAllister,Rory,37,Scotland,Montrose,Attacker,33,2486.0,3,15,3,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,1,0.0,0.0,0.0,0.30303030303030304,0.5454545454545454,75.33333333333333,0.14601769911504425,0.0,0.013274336283185842
League One,2022,Wilson,David,24,Scotland,Peterhead,Defender,10,645.0,3,3,12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.6,64.5,0.0,0.0,0.0
League One,2022,Shanks,Kieran,22,Scotland,Peterhead,Attacker,17,1422.0,0,6,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.17647058823529413,0.35294117647058826,83.6470588235294,0.05977496483825598,0.0,0.0
League One,2022,See,Ousman,30,Scotland,Edinburgh City,Attacker,35,1604.0,19,14,20,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.17142857142857143,0.9428571428571428,45.82857142857143,0.06546134663341646,0.0,0.0
League One,2022,Brown,Craig,25,Scotland,Montrose,Midfielder,32,1497.0,17,14,21,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.09375,0.96875,46.78125,0.02137608550434202,0.0,0.0
League One,2022,Strachan,Daniel George,22,Scotland,Peterhead,Defender,28,2063.0,6,5,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.39285714285714285,73.67857142857143,0.05428986912263693,0.0,0.0
League One,2022,Wood,Sandy David,38,Scotland,Peterhead,Goalkeeper,0,0.0,0,0,32,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,Quate,Cameron Samuel,23,Scotland,Edinburgh City,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,Ritchie,Hamish,27,Scotland,Peterhead,Midfielder,0,0.0,0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,Devine,Brodie,20,Scotland,Edinburgh City,Midfielder,0,0.0,0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,Grant,Callum,19,Scotland,Montrose,Midfielder,4,67.0,4,0,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,16.75,0.0,0.0,0.0
League One,2022,Mair,Struan,19,Scotland,Edinburgh City,Midfielder,1,0.0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
League One,2022,Hermiston,Ben,18,Scotland,Montrose,Midfielder,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,McNamara,Cai,19,Scotland,Edinburgh City,Midfielder,0,0.0,0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,Waddell,Kerr,26,Scotland,Montrose,Defender,25,2019.0,1,4,6,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,0.12,0.2,80.76,0.0866765725606736,0.0,0.0
League One,2022,Williamson,Ryan,28,Scotland,Falkirk,Defender,6,405.0,1,3,8,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,67.5,0.0,0.0,0.0
League One,2022,Murray,Connor,27,Scotland,Queen of the South,Attacker,33,1748.0,15,12,15,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.21212121212121213,0.8181818181818182,52.96969696969697,0.03775743707093822,0.0,0.0
League One,2022,O'Hara,Kevin,26,Scotland,Dunfermline,Attacker,18,719.0,11,5,15,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.16666666666666666,0.8888888888888888,39.94444444444444,0.0,0.025034770514603618,0.0
League One,2022,Dillon,Seán,41,Republic of Ireland,Montrose,Defender,33,2807.0,1,3,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.06060606060606061,0.12121212121212122,85.06060606060606,0.035268970431065194,0.0,0.0
League One,2022,Reilly,Thomas,30,Scotland,Kelty Hearts,Midfielder,1,13.0,1,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0
League One,2022,Webster,Graham,32,Scotland,Montrose,Midfielder,28,1810.0,7,11,7,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,0.03571428571428571,0.6428571428571429,64.64285714285714,0.10828729281767957,0.0,0.0
League One,2022,Steeves,Andrew,30,Scotland,Montrose,Defender,34,2989.0,0,3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.08823529411764706,87.91176470588235,0.05687520910003346,0.0,0.0
League One,2022,Callaghan,Liam,30,Scotland,Montrose,Midfielder,22,958.0,12,7,16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.8636363636363636,43.54545454545455,0.0,0.0,0.0
League One,2022,Lyons,Blair,28,Scotland,Montrose,Midfielder,33,1820.0,11,17,12,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.09090909090909091,0.8484848484848485,55.15151515151515,0.07252747252747253,0.0,0.0
League One,2022,Masson,Terry,36,Scotland,Montrose,Midfielder,22,1565.0,4,12,5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.045454545454545456,0.7272727272727273,71.13636363636364,0.14057507987220447,0.0,0.0
League One,2022,Watson,Paul,39,Scotland,Montrose,Midfielder,25,727.0,18,6,21,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0.0,0.0,0.0,0.08,0.96,29.08,0.13755158184319122,0.034387895460797804,0.0
League One,2022,Matthews,Ross,22,Scotland,Montrose,Goalkeeper,10,900.0,0,0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
League One,2022,Robertson,John,23,Scotland,Edinburgh City,Attacker,34,2320.0,7,19,9,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,0.0,0.38235294117647056,0.7647058823529411,68.23529411764706,0.08793103448275862,0.0,0.0
League One,2022,McCulloch,Kyle,21,Scotland,Kelty Hearts,Midfielder,2,47.0,1,1,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,23.5,0.0,0.0,0.0
League One,2022,Quinn,Aidan,26,Scotland,Montrose,Defender,7,376.0,4,2,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.8571428571428571,53.714285714285715,0.0,0.0,0.0
League One,2022,Quinn,Aidan,26,Scotland,East Fife,Defender,1,107.0,1,1,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,107.0,0.0,0.0,0.0
League One,2022,Rankin,Luke,20,Scotland,Alloa Athletic,Attacker,11,129.0,11,0,30,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.09090909090909091,1.0,11.727272727272727,0.0,0.0,0.0
League One,2022,Alexander,Harry,18,Scotland,Montrose,Defender,0,0.0,0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,Allan,John,27,Scotland,Peterhead,Attacker,5,63.0,5,0,12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,12.6,0.0,0.0,0.0
League One,2022,Paton,Innes,0,Scotland,Montrose,Defender,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,Lyon,Darren,29,Scotland,Kelty Hearts,Midfielder,29,2494.0,1,2,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.06896551724137931,0.10344827586206896,86.0,0.046511627906976744,0.0,0.0
League One,2022,Murray,Innes,26,Scotland,Edinburgh City,Midfielder,36,3000.0,3,7,3,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,0.0,0.16666666666666666,0.2777777777777778,83.33333333333333,0.096,0.0,0.0
League One,2022,Austin,Nathan,30,England,Kelty Hearts,Attacker,18,1162.0,4,10,4,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,64.55555555555556,0.03098106712564544,0.0,0.0
League One,2022,Peggie,Reis,25,Scotland,Kelty Hearts,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,Robertson,Jon,35,Scotland,Alloa Athletic,Midfielder,30,2488.0,2,5,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.23333333333333334,82.93333333333334,0.0,0.0,0.0
League One,2022,Jacobs,Kyle,33,South Africa,Edinburgh City,Midfielder,15,1267.0,1,5,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.4,84.46666666666667,0.011838989739542225,0.0,0.0
League One,2022,Ramsbottom,Sam,28,England,Edinburgh City,Goalkeeper,1,90.0,0,0,34,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
League One,2022,Dow,Ryan,33,Scotland,Peterhead,Midfielder,15,1308.0,0,3,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2,87.2,0.01146788990825688,0.0,0.0
League One,2022,Tapping,Callum,31,England,Edinburgh City,Midfielder,7,187.0,4,3,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,26.714285714285715,0.0,0.0,0.0
League One,2022,McDonald,Andrew,26,Scotland,Peterhead,Defender,12,1035.0,0,1,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0.0,0.0,0.0,0.0,0.08333333333333333,86.25,0.0463768115942029,0.0,0.011594202898550725
League One,2022,Rennie,Martin,30,Scotland,Montrose,Attacker,3,49.0,3,0,9,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,16.333333333333332,0.0,0.0,0.0
League One,2022,Rennie,Martin,30,Scotland,Clyde,Attacker,4,339.0,1,1,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0.5,84.75,0.0,0.0,0.0
League One,2022,Lynch,Edin,24,Scotland,Dumbarton,Defender,0,0.0,0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,Paton,Ruari,24,Republic of Ireland,Queen of the South,Attacker,36,3018.0,2,7,2,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.6111111111111112,0.25,83.83333333333333,0.11928429423459246,0.0,0.0
League One,2022,Omar,Rabin,27,Netherlands,East Fife,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,McGrory,Calvin,25,Scotland,Queen of the South,Midfielder,24,1318.0,9,11,15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,54.916666666666664,0.018209408194233688,0.0,0.0
League One,2022,Watson,Kieran,25,Scotland,Edinburgh City,Midfielder,2,22.0,2,0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0
League One,2022,Mackinnon,Adam,21,Scotland,Montrose,Midfielder,18,1184.0,5,7,5,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,65.77777777777777,0.030405405405405407,0.0,0.0
League One,2022,Malcolm,Finlay Richard,20,Scotland,Falkirk,Attacker,0,0.0,0,0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
League One,2022,Hunter,Jordan,20,Scotland,Kelty Hearts,Attacker,5,56.0,5,0,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,11.2,0.0,0.0,0.0
