League,Season,Last Name,First Name,Age,Country,Team Name,Position,Number Of Appearances,Game Time,Number of Sub-ins,Number of Sub-outs,Number of Times Benched,Total Shots,Total Shots On Goal,Total Goals Scored,Number of Assists,Number of Goals Conceded,Number of Goals Saved,Total Passes,Number of Key Passes,Passing Accuracy,Total Tackles,Total Blocks,Number of Interceptions,Total Duels,Number of Duels Won,Total Dribble Attempts,Total Successful Dribbles,Total Fouls Drawn,Total Fouls Committed,Total Yellow Cards,Total Red Cards,Total YellowRed Cards,Number of Penalties Scored,Number of Penalties Missed,Number of Penalties Saved,Goals Per Appearance,Number of Substituions per Game,Avg Minutes per Appearance,Yellow Card Rate,Red Card Rate,YellowRed Card Rate
Superettan,2022,Kalijundzic,Mirza,35,Sweden,Skövde AIK,Goalkeeper,0,0.0,0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superettan,2022,Baze,Marwan,26,Sweden,dalkurd FF,Midfielder,11,653.0,3,6,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.8181818181818182,59.36363636363637,0.0336906584992343,0.0,0.0
Superettan,2022,Götesson,Sven Viktor,29,Sweden,AFC Eskilstuna,Attacker,20,1047.0,8,11,8,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.15,0.95,52.35,0.038204393505253106,0.0,0.0
Superettan,2022,Tegermark Svensson,Erik Daniel,31,Sweden,Vasteras SK FK,Goalkeeper,7,584.0,1,0,22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.14285714285714285,83.42857142857143,0.0,0.0,0.0
Superettan,2022,Tronêt,Per Filip,31,Sweden,Vasteras SK FK,Attacker,4,122.0,3,1,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1.0,30.5,0.03278688524590164,0.0,0.0
Superettan,2022,Berg,Axel Månz Fabian,35,Sweden,Osters IF,Defender,26,2296.0,0,1,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.07692307692307693,0.038461538461538464,88.3076923076923,0.02264808362369338,0.0,0.0
Superettan,2022,Kozica,Dženis,31,Sweden,Osters IF,Midfielder,29,1861.0,7,20,7,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.10344827586206896,0.9310344827586207,64.17241379310344,0.031166039763567976,0.0,0.0
Superettan,2022,Laryea Mensiro,Samuel,35,Ghana,Ostersunds FK,Defender,8,419.0,3,3,13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.75,52.375,0.01909307875894988,0.0,0.0
Superettan,2022,Ben Lamin,Adam Karim,23,Sweden,Jonkopings Sodra,Defender,21,1654.0,2,6,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0,0.0,0.0,0.0,0.0,0.38095238095238093,78.76190476190476,0.11426844014510279,0.012696493349455865,0.0
Superettan,2022,Tamimi Syberg,Jonathan Walid,30,Sweden,IK brage,Defender,29,2610.0,0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.06896551724137931,0.0,90.0,0.05555555555555555,0.0,0.0
Superettan,2022,Magnusson,Isak Arne Edvard,26,Sweden,Osters IF,Midfielder,24,446.0,22,2,26,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.08333333333333333,1.0,18.583333333333332,0.21524663677130046,0.0,0.0
Superettan,2022,Wede,Anton Erik Magnus,34,Sweden,Norrby IF,Midfielder,30,2229.0,5,10,5,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.26666666666666666,0.5,74.3,0.04037685060565276,0.0,0.0
Superettan,2022,Williams,Ryan Anthony,33,England,AFC Eskilstuna,Midfielder,20,1305.0,5,7,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.6,65.25,0.03065134099616858,0.0,0.0
Superettan,2022,Ouattara,Kalpi Wilfried,26,Côte d'Ivoire,Ostersunds FK,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superettan,2022,Berg,Olof Anton,23,Sweden,Ostersunds FK,Goalkeeper,0,0.0,0,0,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superettan,2022,Johnsson,Jakob Oliver,23,Sweden,Ostersunds FK,Midfielder,0,0.0,0,0,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superettan,2022,Garza,Mirad,25,Sweden,Utsikten,Midfielder,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superettan,2022,Hellblom,Anders,21,Sweden,Vasteras SK FK,Attacker,1,0.0,1,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Superettan,2022,Mahammed,Mohammed Yousef,27,Sweden,Vasteras SK FK,Midfielder,9,458.0,4,3,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.7777777777777778,50.888888888888886,0.019650655021834062,0.0,0.0
Superettan,2022,Sandberg,Miguel Filip,22,Sweden,Vasteras SK FK,Attacker,14,293.0,11,3,15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1.0,20.928571428571427,0.04778156996587031,0.0,0.0
Superettan,2022,Padovan,Adam Italo,20,Sweden,Vasteras SK FK,Midfielder,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superettan,2022,Al Asbahi,Anas,31,Morocco,Jonkopings Sodra,Midfielder,12,618.0,4,5,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0.0,0.0,0.0,0.0,0.75,51.5,0.07766990291262135,0.0,0.019417475728155338
Superettan,2022,Reinholdsson,Tomas André,28,Sweden,Norrby IF,Attacker,11,625.0,4,6,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.9090909090909091,56.81818181818182,0.0,0.0,0.0
Superettan,2022,Reinholdsson,Tomas André,28,Sweden,IK brage,Attacker,14,394.0,11,2,12,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.21428571428571427,0.9285714285714286,28.142857142857142,0.03553299492385787,0.0,0.0
Superettan,2022,Wallenborg,Axel Sixten,23,Sweden,IF Brommapojkarna,Defender,2,23.0,2,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,11.5,0.0,0.0,0.0
Superettan,2022,Berntsson,Erik Alexander,28,Sweden,Halmstad,Defender,22,1261.0,9,2,16,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.045454545454545456,0.5,57.31818181818182,0.017446471054718478,0.0,0.0
Superettan,2022,Karim,Sadat,33,Ghana,Halmstad,Attacker,30,2334.0,0,24,0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.16666666666666666,0.8,77.8,0.02570694087403599,0.0,0.0
Superettan,2022,Arapovic,Benjamin,25,Sweden,Norrby IF,Midfielder,5,66.0,5,0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,13.2,0.0,0.0,0.0
Superettan,2022,Yasin Ghani Mousa,Ahmed,33,Iraq,Orebro SK,Midfielder,26,2183.0,1,8,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.11538461538461539,0.34615384615384615,83.96153846153847,0.04764086120018323,0.0,0.0
Superettan,2022,Viscosi,Jonathan Joseph,33,Canada,dalkurd FF,Goalkeeper,17,1530.0,0,0,12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.011111111111111112,0.0,0.0
Superettan,2022,Tkacz,Alexander Philip Dominic,31,Sweden,Landskrona BoIS,Defender,21,1309.0,6,9,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.7142857142857143,62.333333333333336,0.0641711229946524,0.0,0.0
Superettan,2022,Ćosić,Marijan,28,Sweden,IF Brommapojkarna,Attacker,29,2110.0,3,18,3,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.3448275862068966,0.7241379310344828,72.75862068965517,0.027488151658767772,0.0,0.0
Superettan,2022,Sarr,Lamin,23,Sweden,AFC Eskilstuna,Goalkeeper,0,0.0,0,0,12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superettan,2022,Bosnic,Emir,25,Sweden,Utsikten,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superettan,2022,Al Islam Al Hamlawi,Assad,24,Sweden,Jonkopings Sodra,Attacker,10,449.0,5,4,5,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.2,0.9,44.9,0.044543429844097995,0.0,0.0
Superettan,2022,Rask,Nils Daniel Mulugeta Theodore,24,Sweden,Vasteras SK FK,Defender,21,1768.0,1,6,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,84.19047619047619,0.04751131221719457,0.0,0.0
Superettan,2022,Johansson,Lukas Karl Thommy,24,Sweden,Utsikten,Attacker,4,20.0,4,0,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0
Superettan,2022,Merbom-Adolfsson,Jesper Thomas Valter,25,Sweden,Vasteras SK FK,Defender,13,1103.0,1,1,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,84.84615384615384,0.0,0.0,0.0
Superettan,2022,Einar Gadd-Berglund,Joar Per,28,Sweden,dalkurd FF,Goalkeeper,0,0.0,0,0,15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superettan,2022,Parallangaj,Taulant,22,Sweden,Halmstad,Defender,4,88.0,3,0,18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.75,22.0,0.0,0.045454545454545456,0.0
Superettan,2022,Sjöland,Max Melvin,22,Sweden,Halmstad,Defender,0,0.0,0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superettan,2022,Wahlfrid Nilsson,Nils Anders,21,Sweden,AFC Eskilstuna,Goalkeeper,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superettan,2022,Mortensen,Nicolas,30,Denmark,trelleborgs FF,Attacker,28,2378.0,1,11,1,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.39285714285714285,0.42857142857142855,84.92857142857143,0.02354920100925147,0.0,0.0
Superettan,2022,Book,Robin,32,Sweden,Jonkopings Sodra,Midfielder,29,2462.0,0,12,0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,0.0,0.20689655172413793,0.41379310344827586,84.89655172413794,0.07067424857839155,0.0,0.0
Superettan,2022,Brandt,Jesper Magnus Waldemar,31,Sweden,Utsikten,Defender,22,1925.0,0,3,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,2,0.0,0.0,0.0,0.09090909090909091,0.13636363636363635,87.5,0.09142857142857143,0.0,0.022857142857142857
Superettan,2022,Moënza,Malkolm Staffan,31,Sweden,Jonkopings Sodra,Defender,28,2441.0,0,11,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.03571428571428571,0.39285714285714285,87.17857142857143,0.02294141745186399,0.0,0.0
Superettan,2022,Hallberg,Charles Herman Emanuel,27,Sweden,trelleborgs FF,Midfielder,16,464.0,12,3,13,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0625,0.9375,29.0,0.034482758620689655,0.0,0.0
Superettan,2022,Pękalski,Ivo Dominik,34,Sweden,Norrby IF,Defender,25,2207.0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1,0.0,0.0,0.0,0.0,0.04,88.28,0.09062075215224286,0.0,0.011327594019030357
Superettan,2022,Mohideen,Allan,31,Sweden,Utsikten,Defender,28,2382.0,0,9,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,0.0,0.10714285714285714,0.32142857142857145,85.07142857142857,0.09403862300587741,0.0,0.0
Superettan,2022,Čustović,Kevin,24,Sweden,Orebro SK,Defender,11,699.0,3,4,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.09090909090909091,0.6363636363636364,63.54545454545455,0.015736766809728183,0.0,0.0
Superettan,2022,Karlsson,Tobias Stefan Andreas,26,Sweden,trelleborgs FF,Defender,2,19.0,2,0,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0
Superettan,2022,Burke,Jaheem,23,Sweden,Norrby IF,Attacker,16,1120.0,3,7,3,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0.0,0.0,0.0,0.3125,0.625,70.0,0.02857142857142857,0.0,0.014285714285714285
Superettan,2022,Rodeblad Lowe,Johan Kevin Alex,24,Sweden,Jonkopings Sodra,Defender,8,636.0,1,3,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,79.5,0.0,0.0,0.0
Superettan,2022,Karim,Hady Saleh,27,Sweden,dalkurd FF,Midfielder,16,817.0,7,7,12,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0625,0.875,51.0625,0.019583843329253364,0.0,0.0
Superettan,2022,Hermansson,Peter Daniel,26,Sweden,Jonkopings Sodra,Defender,5,234.0,2,2,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.8,46.8,0.0,0.0,0.0
Superettan,2022,Dosis,Nikolaos,23,Sweden,Ostersunds FK,Attacker,9,455.0,5,3,5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,50.55555555555556,0.03956043956043956,0.0,0.0
Superettan,2022,Olausson,Liam Fredrik,22,Sweden,trelleborgs FF,Attacker,18,461.0,13,6,16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0555555555555556,25.61111111111111,0.0,0.0,0.0
Superettan,2022,Björkqvist,Markus Johan,21,Sweden,Utsikten,Midfielder,25,1366.0,11,10,13,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.08,0.84,54.64,0.07320644216691069,0.0,0.0
Superettan,2022,Salama,Othmane,23,Sweden,trelleborgs FF,Attacker,14,207.0,14,0,25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1.0,14.785714285714286,0.06763285024154589,0.0,0.0
Superettan,2022,Ogwuche,Abel,21,Nigeria,trelleborgs FF,Defender,7,314.0,4,0,16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5714285714285714,44.857142857142854,0.0,0.0,0.0
Superettan,2022,Mattsson,Loke Rickard,19,Sweden,trelleborgs FF,Attacker,1,0.0,1,0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Superettan,2022,Asani,Ammar,18,Sweden,trelleborgs FF,Attacker,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superettan,2022,Beck Larsen,Andreas,34,Denmark,trelleborgs FF,Goalkeeper,6,528.0,0,1,23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.16666666666666666,88.0,0.011363636363636364,0.0,0.0
Superettan,2022,Hörberg,Felix Micael,25,Sweden,trelleborgs FF,Defender,10,542.0,3,4,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.1,0.7,54.2,0.01845018450184502,0.01845018450184502,0.0
Superettan,2022,Hörberg,Felix Micael,25,Sweden,Ostersunds FK,Defender,12,1009.0,1,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,84.08333333333333,0.05946481665014867,0.0,0.0
Superettan,2022,Björkén,Hans Fritiof,33,Sweden,trelleborgs FF,Defender,29,2546.0,0,2,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.10344827586206896,0.06896551724137931,87.79310344827586,0.03417124901806756,0.0,0.0
Superettan,2022,Schyberg,Filip Anders Wilhelm,25,Sweden,Skövde AIK,Defender,28,2231.0,3,1,3,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,79.67857142857143,0.08785298072613178,0.0,0.0
Superettan,2022,Engström,Hugo Lars-Erik,23,Sweden,Skövde AIK,Midfielder,12,219.0,11,1,15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1.0,18.25,0.0547945205479452,0.0,0.0
Superettan,2022,Mörk,Mikael Erland,31,Sweden,Skövde AIK,Midfielder,27,2365.0,0,6,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.14814814814814814,0.2222222222222222,87.5925925925926,0.04566596194503171,0.0,0.0
Superettan,2022,Fröjd,Markus Fredrik,28,Sweden,Skövde AIK,Goalkeeper,28,2472.0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.03571428571428571,88.28571428571429,0.04530744336569579,0.0,0.0
Superettan,2022,Abraham,Elmar,25,Sweden,Skövde AIK,Midfielder,29,2601.0,0,3,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.034482758620689655,0.10344827586206896,89.6896551724138,0.05574778931180315,0.0,0.0
Superettan,2022,Henning Sörman,Samuel Erik,25,Sweden,Skövde AIK,Defender,16,1039.0,5,3,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,64.9375,0.0,0.0,0.0
Superettan,2022,Broman,Gustav Åke,23,Sweden,Norrby IF,Defender,10,340.0,6,2,14,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.2,0.8,34.0,0.029411764705882353,0.0,0.0
Superettan,2022,Max August Lindell,Elias,30,Sweden,Skövde AIK,Midfielder,22,1844.0,1,4,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.22727272727272727,83.81818181818181,0.0596529284164859,0.0,0.0
Superettan,2022,Engelbrektsson,David Jakob Mattias,23,Sweden,Skövde AIK,Goalkeeper,3,228.0,1,0,28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,76.0,0.0,0.0,0.0
Superettan,2022,Karlsson,Karl Victor,23,Sweden,Norrby IF,Midfielder,9,280.0,5,3,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.8888888888888888,31.11111111111111,0.03214285714285715,0.0,0.0
Superettan,2022,Frisk,David Lars,22,Sweden,Skövde AIK,Midfielder,3,12.0,3,0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
